date,ANZ.AX,CBA.AX,MQG.AX,NAB.AX,RIO.AX,WOW.AX
2023-06-01,20.1214962006,89.8937072754,159.6025543213,23.5841636658,98.3921966553,35.927570343
2023-06-02,20.1569061279,89.9958648682,160.0799713135,23.3577404022,100.8927612305,35.4182281494
2023-06-05,20.4667415619,90.543762207,162.6824493408,23.5932178497,102.2117385864,35.7672157288
2023-06-06,20.1303501129,89.6708221436,160.3327484131,23.3305683136,101.9735946655,35.3239021301
2023-06-07,20.1214962006,88.8629074097,161.240814209,22.9139518738,102.248374939,35.2767448425
2023-06-08,20.0772361755,89.0486297607,159.7617034912,22.787153244,104.4191894531,35.4087944031
2023-06-09,20.2277259827,88.965057373,161.1097412109,22.823381424,104.9504547119,35.4370880127
2023-06-13,20.2985458374,89.6336746216,164.4424133301,22.8414955139,103.3933181763,35.984161377
2023-06-14,20.289691925,90.4230422974,166.6797943115,23.1041469574,106.3885040283,36.1916694641
2023-06-15,20.4755916595,90.9988021851,170.5647735596,23.2309417725,107.8540420532,36.3048591614
2023-06-16,20.608379364,92.2617721558,172.6242370605,23.4120807648,108.0830307007,36.4274787903
2023-06-19,20.909362793,93.339012146,172.2778930664,23.6022777557,106.8281707764,37.2952537537
2023-06-20,21.0687026978,94.3698120117,173.3731842041,24.0007781982,107.5334625244,37.6631088257
2023-06-21,20.962474823,94.4255371094,168.9452514648,24.0279521942,106.0587615967,37.9932365417
2023-06-22,20.6260814667,92.9396972656,164.4517669678,23.6837882996,104.7764205933,37.5687866211
2023-06-23,20.2011680603,91.4817047119,161.7463226318,23.3486824036,103.6223144531,37.5970840454
2023-06-26,20.1569061279,90.9430847168,161.6246032715,23.1584892273,103.2650909424,37.2952537537
2023-06-27,20.4667415619,91.407409668,162.8884124756,23.3215141296,105.0054092407,37.4744644165
2023-06-28,20.7411632538,92.4382247925,163.7964477539,23.774356842,106.0587615967,37.5876426697
2023-06-29,20.989030838,92.9304046631,165.0134429932,23.8649253845,104.8405303955,37.5970840454
2023-06-30,20.989030838,93.1161346436,166.2772369385,23.8830432892,105.0512084961,37.4744644165
2023-07-03,21.1660785675,93.7383346558,166.3521270752,23.9011535645,105.7839736938,37.6065101624
2023-07-04,21.4139480591,94.9827270508,167.1384887695,24.2000312805,104.5565948486,37.6159477234
2023-07-05,21.2369003296,94.5184020996,166.3240356445,24.0188941956,104.5565948486,37.4838981628
2023-07-06,20.8296871185,93.2647171021,163.4032897949,23.5117053986,103.1185455322,37.0877418518
2023-07-07,20.608379364,91.6860046387,161.3437957764,23.2399997711,102.358291626,36.6538543701
2023-07-10,20.5906734467,91.4909896851,160.3421173096,23.2218856812,101.1950302124,36.2388343811
2023-07-11,21.0687026978,92.512512207,163.6654052734,23.7109603882,102.5048446655,36.3897514343
2023-07-12,21.263458252,92.0760421753,165.0789642334,23.9283256531,104.1902084351,36.3708839417
2023-07-13,21.5644378662,93.4411697388,169.4039459229,24.0460643768,107.3502578735,36.8990936279
2023-07-14,21.6352558136,94.1005020142,171.0328216553,24.3811683655,109.0173034668,36.7481765747
2023-07-17,21.7237815857,94.6019744873,171.3323822021,24.5623054504,107.9456329346,36.823638916
2023-07-18,22.086730957,95.2520446777,170.0405273438,25.0604381561,107.0571517944,36.4746398926
2023-07-19,22.5382003784,97.1836471558,172.1562042236,25.3412017822,106.2602844238,36.314289093
2023-07-20,22.4408245087,97.7408370972,173.6446838379,25.3049736023,106.6449737549,36.2482681274
2023-07-21,22.2726287842,97.0907821655,171.1545410156,25.268743515,106.9655532837,36.7387428284
2023-07-24,22.2372207642,96.9793395996,171.8659820557,25.0785522461,105.5641479492,36.6255607605
2023-07-25,22.1841049194,96.7657394409,170.3026275635,25.0060939789,109.1638565063,36.4557762146
2023-07-26,22.5382003784,97.5086669922,171.3323822021,25.3955440521,110.656867981,36.5783958435
2023-07-27,22.8214797974,98.9295043945,163.852645874,25.7849884033,107.8998413086,37.0028495789
2023-07-28,22.80377388,97.9729919434,165.4253387451,25.7034759521,106.8190078735,36.9085273743
2023-07-31,22.7949199677,98.1680145264,163.8338928223,25.7397041321,107.2311935425,36.4274787903
2023-08-01,22.9100017548,98.2980194092,166.1649017334,25.8846149445,107.047996521,36.8707962036
2023-08-02,22.4408245087,96.0785369873,163.8994293213,25.458940506,106.0862350464,36.5689697266
2023-08-03,22.3611545563,95.149887085,162.8884124756,25.2959156036,104.3092803955,36.5406684875
2023-08-04,22.5293502808,94.6019744873,164.2364501953,25.3140296936,105.1794433594,36.5406684875
2023-08-07,22.3965625763,94.583404541,164.8355865479,25.3230857849,104.3642425537,36.2765655518
2023-08-08,22.3434467316,94.9177246094,164.1989898682,25.3864860535,103.9245834351,36.2105369568
2023-08-09,22.5116443634,97.3693695068,163.787109375,25.938955307,103.3658447266,36.2294006348
2023-08-10,22.485086441,97.0164794922,163.8058319092,25.9027271271,102.8116149902,36.1350784302
2023-08-11,22.4408245087,96.9514770508,163.8807067871,25.8665008545,102.2021484375,36.1633758545
2023-08-14,22.2460727692,96.3014144897,164.2458343506,25.6581916809,99.8768157959,36.1350784302
2023-08-15,22.2018089294,96.1249847412,164.5734710693,25.9932994843,99.4361343384,36.2671318054
2023-08-16,21.9716472626,94.8700561523,162.1301422119,25.7215900421,97.1858062744,36.1539421082
2023-08-17,21.7680435181,94.7369613647,158.9098052979,25.1872329712,98.2359542847,35.5314102173
2023-08-18,21.6795196533,94.1665344238,158.0204772949,25.0694942474,99.0985870361,35.4370880127
2023-08-21,21.4582080841,93.5961074829,159.2561950684,24.9698677063,98.2828369141,35.2295761108
2023-08-22,21.5113239288,93.8052749634,160.1361694336,25.2959156036,98.7516555786,34.1637306213
2023-08-23,21.644109726,94.5468139648,159.2468261719,25.3955440521,101.1144866943,35.3616333008
2023-08-24,21.7414875031,95.6496200562,162.0365142822,25.7125339508,102.042755127,34.9560432434
2023-08-25,21.5467338562,94.6608963013,160.819519043,25.2596893311,101.170753479,35.2861671448
2023-08-28,21.7591915131,95.8112411499,161.4654693604,25.5947933197,101.9021072388,35.7011947632
2023-08-29,21.9539413452,96.0489120483,163.4407348633,25.7306461334,103.0272674561,35.984161377
2023-08-30,22.1664009094,96.8189849854,165.7810821533,26.1291503906,105.2307128906,36.7104454041
2023-08-31,22.4231204987,97.1422119141,166.1929779053,26.2287769318,105.8589248657,36.5093765259
2023-09-01,22.2814826965,96.3531341553,165.47215271,26.1744346619,107.1059799194,36.4902267456
2023-09-04,22.2991867065,96.9805984497,166.3053131104,26.2197189331,109.8157424927,36.3274497986
2023-09-05,22.3080387115,97.1802444458,165.6219177246,26.274061203,110.0032653809,36.4519195557
2023-09-06,22.1841049194,96.5052490234,159.3404388428,25.957069397,108.7468414307,36.4710731506
2023-09-07,22.0159111023,95.9253234863,160.2953033447,25.8936710358,106.0464477539,36.2795753479
2023-09-08,22.0690231323,95.8397598267,160.1829528809,25.9480133057,104.2368087769,36.1455230713
2023-09-11,22.3788604736,97.0091247559,162.3173522949,26.3102893829,105.3901062012,36.4806480408
2023-09-12,22.3700065613,97.075668335,161.1939849854,26.3646297455,106.9934692383,36.6051177979
2023-09-13,22.4231204987,96.6858825684,161.1190948486,26.2468910217,106.3183670044,36.2412719727
2023-09-14,22.6621360779,97.0946807861,160.819519043,26.5457668304,108.2498931885,36.0306243896
2023-09-15,22.7506599426,98.0739059448,162.1582183838,26.8808746338,111.4941101074,36.3082962036
2023-09-18,22.7949199677,97.570022583,161.3250427246,26.790304184,111.8691558838,36.1838226318
2023-09-19,22.5824642181,97.0946807861,161.8773651123,26.6091651917,111.1471786499,36.0018959045
2023-09-20,22.6090202332,96.8189849854,162.223739624,26.6182231903,109.7313537598,36.2125473022
2023-09-21,22.1752510071,95.1457595825,159.0315093994,26.0385799408,108.6718292236,35.7912521362
2023-09-22,22.1575469971,95.126739502,158.67578125,26.1563205719,107.4247741699,35.5997505188
2023-09-25,22.113286972,94.9556045532,156.9719848633,26.1382083893,106.1214599609,36.0593490601
2023-09-26,22.2106647491,95.1457595825,156.8315887451,26.1563205719,103.9836578369,35.9731750488
2023-09-27,22.3080387115,95.5735626221,155.7456665039,26.3012313843,104.1243057251,35.9923248291
2023-09-28,22.5559062958,95.0221633911,154.4818725586,26.1563205719,105.3901062012,35.68592453
2023-09-29,22.7152500153,95.0411834717,157.0188140869,26.3284015656,106.4683837891,35.7338027954
2023-10-02,22.5647583008,94.9270935059,157.1311340332,26.2287769318,107.6779327393,35.3029251099
2023-10-03,22.493938446,94.7749862671,156.2043609619,26.0748100281,105.7651596069,35.3220748901
2023-10-04,22.0601730347,93.2538604736,152.9653167725,25.6400775909,106.5340270996,35.3891029358
2023-10-05,22.2106647491,94.0999908447,154.6410064697,25.8212165833,104.9306716919,35.9252967834
2023-10-06,22.4142684937,95.1077270508,155.3524780273,26.2106628418,106.1308364868,36.0401992798
2023-10-09,22.5116443634,95.0982131958,154.4163208008,26.2287769318,106.1402130127,35.8199768066
2023-10-10,22.6355762482,95.7351837158,156.4664916992,26.4008579254,105.202583313,36.3370246887
2023-10-11,22.7063961029,95.6781387329,159.087677002,26.5276546478,106.6934204102,36.3082962036
2023-10-12,22.8922996521,96.5908126831,159.7897949219,26.772190094,107.6873092651,36.1742477417
2023-10-13,22.7595100403,95.9918746948,159.1064147949,26.5548248291,107.5841674805,35.9444503784
2023-10-16,22.6178741455,95.7066650391,156.9626312256,26.3827419281,108.5030593872,35.8870010376
2023-10-17,22.80377388,96.2105331421,157.8332672119,26.6001110077,109.8063659668,35.8678474426
2023-10-18,22.8568878174,96.4196929932,157.8332672119,26.7631340027,110.0876617432,35.68592453
2023-10-19,22.6886920929,94.860534668,153.6206207275,26.3736896515,108.2686462402,35.2263259888
2023-10-20,22.3700065613,93.8813247681,151.2709197998,25.9480133057,107.4716567993,34.9965248108
2023-10-23,22.3257446289,92.997177124,151.8325958252,25.8665008545,104.8744049072,35.245475769
2023-10-24,22.2903347015,93.2348556519,152.7032012939,25.8665008545,106.5152664185,34.8050270081
2023-10-25,21.9982051849,92.5503540039,153.021484375,25.6491374969,109.0187530518,34.1156311035
2023-10-26,21.9450931549,92.2176055908,151.0930175781,25.5404529572,110.3314361572,33.684753418
2023-10-27,21.9982051849,92.9781646729,150.3628540039,25.7215900421,110.3877029419,33.9241333008
2023-10-30,21.7326316833,91.4760742188,149.9603118896,25.2506313324,110.9221572876,33.4262313843
2023-10-31,21.8742713928,91.7992935181,150.6998443604,25.4045982361,110.2470550537,33.7230606079
2023-11-01,22.0159111023,92.0940170288,149.8011627197,25.5042247772,112.9286880493,33.5219764709
2023-11-02,22.458530426,93.5771026611,150.1475372314,25.8755569458,114.1663665771,33.6081542969
2023-11-03,22.6621360779,95.0031509399,152.8155212402,26.3193435669,114.9539794922,33.991153717
2023-11-06,22.7860679626,95.4689865112,151.33644104,26.5729389191,113.9225769043,33.7422065735
2023-11-07,22.5470542908,95.079208374,149.1177825928,26.3012313843,114.2132492065,33.7230606079
2023-11-08,22.6267261505,95.7256851196,150.8121948242,26.4189739227,111.9254150391,33.9432792664
2023-11-09,22.8480358124,97.075668335,153.021484375,26.2106628418,112.62865448,33.9432792664
2023-11-10,22.5470542908,96.3246231079,152.356842041,25.7759284973,112.9099273682,33.991153717
2023-11-13,21.8654174805,96.3151092529,150.7685852051,26.1744346619,112.6380157471,34.0486068726
2023-11-14,21.9185352325,97.2372817993,152.28074646,26.0904827118,114.8508377075,34.1922302246
2023-11-15,22.1398410797,97.1137008667,159.8890838623,26.0904827118,114.8508377075,34.1347808838
2023-11-16,22.2502212524,97.2467956543,159.8415374756,25.8852653503,117.3637008667,34.2305297852
2023-11-17,22.1398429871,97.4179229736,159.2233428955,25.8666095734,117.7856369019,33.8188095093
2023-11-20,22.3054103851,98.083404541,159.9841766357,26.0531711578,117.2042999268,33.4166564941
2023-11-21,22.3422031403,98.587272644,160.4787445068,26.0718269348,119.4264984131,33.0336608887
2023-11-22,22.3881912231,98.6823501587,158.9760894775,26.1091384888,119.7921676636,32.9857826233
2023-11-23,22.3605976105,97.8837661743,157.8158111572,26.1091384888,118.6107559204,32.8134346008
2023-11-24,22.4433784485,98.5777740479,158.3293762207,26.0904827118,118.8920440674,33.0432357788
2023-11-27,22.1950302124,97.5510177612,157.397354126,26.1371231079,117.3824539185,32.7464065552
2023-11-28,22.4065895081,98.2450180054,157.4734344482,26.4542770386,117.0917816162,33.0240859985
2023-11-29,22.2410240173,98.2355194092,157.4734344482,26.2117481232,116.8105010986,32.8230056763
2023-11-30,22.4157867432,99.4999465942,160.7735443115,26.4915866852,117.2418060303,33.4166564941
2023-12-01,22.4709758759,99.0531234741,159.5752258301,26.5195732117,117.1199111938,33.0911102295
2023-12-04,22.4893722534,99.9372711182,160.7545318604,26.7247886658,119.0045547485,33.3687782288
2023-12-05,22.4341812134,99.5474777222,159.5847473145,26.836725235,117.7668762207,33.5219764709
2023-12-06,22.7193241119,101.0971069336,162.4664001465,27.3497638702,118.5638656616,34.1539268494
2023-12-07,22.6273422241,101.0305633545,160.1934051514,27.2285003662,119.7921676636,34.3262786865
2023-12-08,22.6365413666,101.1921844482,161.058883667,27.2378311157,120.8516998291,34.2496795654
2023-12-11,22.6365413666,101.6675415039,160.8306121826,27.3311080933,120.861076355,34.5177764893
2023-12-12,22.8113040924,102.114364624,161.486831665,27.5363273621,120.5141448975,35.149723053
2023-12-13,22.9860687256,102.8178863525,163.9309997559,27.7601985931,121.4236526489,34.9007759094
2023-12-14,23.2160205841,104.1203308105,169.7323608398,27.9374332428,121.929977417,35.0635490417
2023-12-15,23.4919662476,104.6432113647,170.6168212891,28.1519775391,124.5741043091,35.101852417
2023-12-18,23.4827671051,104.5766677856,170.559753418,28.1613044739,124.9491500854,34.8529052734
2023-12-19,23.5747489929,105.1470870972,172.4713592529,28.310552597,125.8680419922,34.9582290649
2023-12-20,23.7403144836,105.4988479614,174.0595855713,28.4971103668,125.9899215698,35.2359008789
2023-12-21,23.7587108612,105.1090621948,172.4903869629,28.4318161011,126.0180587769,35.1114273071
2023-12-22,23.7311134338,105.0520172119,171.7200164795,28.347864151,126.0180587769,34.9965248108
2023-12-27,23.7495117188,105.7080001831,173.7362365723,28.4598007202,126.6931533813,35.3029251099
2023-12-28,23.8966808319,106.7537689209,175.3625183105,28.6650161743,127.790184021,35.6093215942
2023-12-29,23.8414936066,106.2879257202,174.6397247314,28.6370334625,127.1994934082,35.6189002991
2024-01-02,23.9058799744,108.008682251,175.552734375,28.7862815857,128.052734375,35.9157218933
2024-01-03,23.6759262085,106.6016540527,172.4903869629,28.5344257355,126.318107605,35.8582763672
2024-01-04,23.4919662476,105.9932022095,171.1874542236,28.4131603241,126.111831665,35.4944267273
2024-01-05,23.5655498505,107.4192504883,171.0447998047,28.5064411163,124.1052856445,35.4082489014
2024-01-08,23.6023426056,106.4590530396,169.6372375488,28.4598007202,123.3176803589,35.1593017578
2024-01-09,23.8138980865,107.447769165,170.7214355469,28.8235931396,123.6739730835,35.5135765076
2024-01-10,23.7587108612,106.5160903931,171.4347229004,28.6556873322,120.861076355,35.2263259888
2024-01-11,23.9702663422,107.999168396,173.9930114746,28.8888893127,120.392250061,35.2071800232
2024-01-12,23.823097229,108.0276947021,173.7172241211,28.8329219818,121.0954818726,34.6805534363
2024-01-15,23.8322963715,108.1227722168,173.89793396,28.8422489166,120.5891647339,34.7380027771
2024-01-16,23.6759262085,107.4287567139,174.0405731201,28.6650161743,118.7607803345,34.1443519592
2024-01-17,23.6943244934,106.7918014526,173.0705108643,28.6743450165,118.6482543945,34.1252059937
2024-01-18,23.7219181061,106.9343948364,171.8056182861,28.8142642975,118.9483032227,34.0198783875
2024-01-19,24.03465271,107.6949539185,174.306854248,29.1780605316,120.0172042847,34.1539268494
2024-01-22,24.3749828339,109.1400146484,174.9916229248,29.5045394897,120.0453338623,34.6135292053
2024-01-23,24.4853630066,109.9576187134,177.7115936279,29.7843818665,119.8296813965,34.8720550537
2024-01-24,24.4577655792,109.0449371338,177.8257141113,29.7284145355,120.9735946655,34.6518287659
2024-01-25,24.5313529968,109.197052002,177.4643249512,29.6537876129,124.3584518433,34.6614074707
2024-01-29,24.6969184875,110.204788208,178.434387207,29.9802684784,123.5989761353,34.6518287659
2024-01-30,24.6417274475,110.3283920288,178.8052825928,29.9709415436,124.1990585327,34.3933029175
2024-01-31,25.0188503265,111.7354202271,181.1258239746,30.4093551636,124.630355835,34.4794769287
2024-02-01,24.761302948,108.4745254517,178.9479675293,29.75639534,124.0396499634,34.2688331604
2024-02-02,25.0740413666,110.1002120972,181.9437255859,30.0828781128,123.7677383423,34.8912010193
2024-02-05,25.028049469,109.7864837646,180.9546508789,30.1668281555,121.0673446655,34.5369262695
2024-02-06,25.2304077148,108.7312164307,179.1096191406,30.0362377167,120.4016418457,34.4699020386
2024-02-07,25.2212085724,108.9023361206,180.4125518799,29.9709415436,121.5267944336,34.2018051147
2024-02-08,25.4327640533,110.1572647095,181.9532470703,30.2787647247,121.217376709,34.0007286072
2024-02-09,25.4603595734,110.5090103149,181.5442810059,30.1948108673,121.7705764771,33.9432792664
2024-02-12,25.7914924622,110.0241622925,178.9289245605,30.4559993744,120.8891983032,33.7326316833
2024-02-13,25.9478588104,110.2808532715,177.1314697266,30.7171840668,120.9548339844,33.656036377
2024-02-14,25.5799350739,108.4460067749,176.8176269531,30.3254051208,120.2609786987,33.9720077515
2024-02-15,25.9570579529,108.5315628052,182.6855316162,30.6425590515,119.4452438354,34.4220314026
2024-02-16,26.1410179138,110.5470428467,183.2656707764,30.8477745056,120.9173431396,34.4507522583
2024-02-19,26.2146053314,111.355140686,182.6094512939,30.9410552979,122.7926101685,34.1826591492
2024-02-20,25.6443195343,111.1840057373,181.6679229736,31.2395534515,120.0547027588,34.3454322815
2024-02-21,25.8466796875,111.0096893311,181.582321167,31.3514881134,117.9544143677,32.0761604309
2024-02-22,25.7730979919,110.8450317383,182.466796875,31.2302246094,116.6042175293,31.5016651154
2024-02-23,26.021446228,111.2130661011,183.6270751953,31.584690094,116.6417236328,31.386762619
2024-02-26,26.0950279236,112.2687301636,184.7207641602,31.6220016479,114.9352264404,31.4920864105
2024-02-27,26.2238025665,113.4309387207,186.0997772217,31.7899055481,115.450920105,31.7889118195
2024-02-28,26.1962089539,112.307472229,184.2167053223,31.603345871,115.6853256226,31.7014980316
2024-02-29,26.1686153412,112.7433013916,185.2723846436,31.5660305023,116.0603866577,31.6820755005
2024-03-01,26.4445571899,113.6633758545,184.825378418,31.7525939941,117.0824127197,32.0220146179
2024-03-04,26.4997463226,114.3994445801,183.3798065186,31.845872879,115.7134628296,31.7403488159
2024-03-05,26.4261608124,113.2566070557,182.8947753906,31.4914073944,116.9886398315,31.6335105896
2024-03-06,26.6929073334,114.5834503174,183.8743438721,31.8085613251,115.9291229248,31.3712749481
2024-03-07,26.9504528046,115.4938430786,185.3199157715,32.0137748718,116.8082275391,31.4586868286
2024-03-08,27.4195556641,117.6245422363,189.0480194092,32.7506904602,116.1012954712,31.9831638336
2024-03-11,26.8952655792,114.4091186523,187.4122161865,31.7432613373,111.9371795654,31.8083343506
2024-03-12,26.9504528046,114.0314025879,188.0969696045,31.603345871,111.7047653198,31.5072479248
2024-03-13,27.410358429,113.8473892212,189.837387085,32.1350440979,113.2542037964,31.4198360443
2024-03-14,26.3801708221,112.5592880249,187.6690063477,31.2488803864,115.4234237671,31.7112159729
2024-03-15,26.3893680573,111.9007034302,188.0303955078,31.5380516052,113.2542037964,31.7112159729
2024-03-18,26.5457382202,112.7917175293,188.7626800537,31.7432613373,113.7674636841,31.555814743
2024-03-19,26.4905471802,112.133140564,187.6594848633,31.6593093872,116.5854949951,31.1478881836
2024-03-20,26.3893680573,112.0072402954,187.0983734131,31.6313304901,117.4667434692,30.8176651001
2024-03-21,26.6837081909,114.2832183838,189.7422637939,32.4428672791,117.3117980957,31.1673145294
2024-03-22,26.7113037109,113.7795944214,189.2572479248,32.4242095947,116.7501220703,31.3906993866
2024-03-25,26.8124828339,115.0483322144,187.8116607666,32.237651825,117.7766265869,31.4586868286
2024-03-26,26.7297000885,114.8643188477,188.7722167969,32.144367218,117.5732650757,31.4586868286
2024-03-27,26.9136600494,116.2202224731,188.2110900879,32.3589134216,117.1084289551,32.0608596802
2024-03-28,27.0424346924,116.5495071411,189.9229736328,32.3122749329,117.9122085571,32.2162590027
2024-04-02,27.0332355499,116.2880172729,188.6200408936,32.480178833,118.7159729004,31.9928722382
2024-04-03,26.6193218231,114.0991973877,185.7193603516,32.1163864136,119.1711196899,31.7112159729
2024-04-04,26.8216781616,114.6221847534,187.117401123,32.0790710449,117.9606170654,31.6335105896
2024-04-05,26.8032836914,114.3219604492,185.4340515137,32.023109436,116.7404403687,31.5363883972
2024-04-08,26.8768672943,114.4672393799,183.493927002,32.1350440979,117.9122085571,31.4489765167
2024-04-09,27.0516319275,115.3969955444,182.0673522949,32.302947998,121.3984375,31.3712749481
2024-04-10,27.0240383148,114.4865951538,181.8771514893,32.302947998,123.7129135132,31.31300354
2024-04-11,26.6377162933,113.1306991577,180.5932617188,31.9951210022,124.1874313354,31.6529388428
2024-04-12,26.6285190582,112.5786514282,180.4791259766,31.8552017212,123.8581695557,31.2935771942
2024-04-15,26.6745090485,111.029045105,179.0145263672,31.6499862671,128.3612213135,31.3227119446
2024-04-16,26.0858306885,108.6659011841,176.8651733398,31.1182899475,124.6328887939,30.963350296
2024-04-17,26.0950279236,108.4140930176,175.1723175049,30.9223995209,124.6522598267,30.8856525421
2024-04-18,26.2697944641,109.1792221069,177.1980438232,31.2022399902,126.7440032959,30.8370895386
2024-04-19,25.9846534729,108.3366165161,174.3544158936,30.8384494781,125.4269790649,30.4971542358
2024-04-22,25.966255188,109.3244857788,177.4738464355,31.1556015015,125.6787567139,30.9439277649
2024-04-23,26.1870098114,110.9709396362,179.6136779785,31.5660305023,125.475402832,31.0313396454
2024-04-24,26.2513980865,111.3777084351,178.3773193359,31.7152824402,125.2914047241,31.1478881836
2024-04-26,25.7455005646,109.431022644,177.2836303711,31.2582054138,126.7149505615,30.6816921234
2024-04-29,25.8190879822,110.2542419434,178.4248657227,31.3608150482,126.8408355713,30.9245033264
2024-04-30,25.9018688202,110.9322052002,178.2917175293,31.5287189484,126.3663253784,30.9827766418
2024-05-01,25.8282833099,110.3317260742,176.7510528564,31.5193939209,125.2332992554,30.9050769806
2024-05-02,25.966255188,111.3777084351,178.7957763672,31.9764652252,125.0202560425,29.6230297089
2024-05-03,26.1962089539,111.6004714966,174.8299407959,32.0884017944,125.1558303833,29.7104434967
2024-05-06,26.4629535675,112.9176254272,177.3787231445,32.3309288025,125.5819091797,29.613319397
2024-05-07,26.4813518524,115.2517242432,181.7440185547,32.6368408203,127.5477752686,30.0212421417
2024-05-08,26.7848892212,115.9684066772,181.3635864258,32.4647636414,126.0854797363,30.0212421417
2024-05-09,26.4813518524,113.4018783569,181.658416748,32.0441398621,126.1145324707,29.8949794769
2024-05-10,26.7572937012,113.8377075195,183.8077697754,32.3213729858,125.9111785889,29.8367042542
2024-05-13,26.7099514008,115.3679428101,184.4385223389,32.5412445068,124.9621353149,30.128080368
2024-05-14,26.5205860138,115.5713272095,184.2541351318,32.4934463501,124.0712127686,30.2349147797
2024-05-15,26.2081336975,116.1524276733,182.4104309082,32.2640113831,125.3882369995,30.409740448
2024-05-16,26.7572937012,118.409034729,187.611618042,33.0383491516,126.2694778442,30.9342136383
2024-05-17,26.6342048645,117.2274703979,185.2051086426,33.0096664429,127.9738540649,30.7399654388
2024-05-20,26.6815471649,117.9344711304,188.349105835,33.2008628845,131.5762939453,30.4680175781
2024-05-21,26.8046340942,117.9538345337,187.475769043,33.1817436218,129.8525543213,30.5165786743
2024-05-22,27.0981502533,117.6729736328,189.8919830322,33.2582206726,131.8668212891,30.4291667938
2024-05-23,26.8709125519,116.927230835,187.9997711182,32.88539505,129.2812042236,30.6039905548
2024-05-24,26.6152687073,115.1258163452,186.5151062012,32.4647636414,128.3128051758,30.1863555908
2024-05-27,26.9182548523,116.3170623779,187.8542022705,32.7228775024,127.5284042358,30.5554275513
2024-05-28,27.0508079529,116.5204544067,186.2822113037,32.7706756592,127.460609436,30.6331291199
2024-05-29,26.3880329132,114.6125106812,183.8659820557,32.1684188843,125.5625534058,30.2349147797
2024-05-30,26.4448413849,114.2735290527,182.7888641357,32.1301765442,123.6257553101,30.0892295837
2024-05-31,26.7478256226,115.7747116089,185.2924346924,32.4169692993,124.8846817017,30.6914024353
2024-06-03,27.0602779388,117.4695892334,186.4471740723,32.9427490234,124.4585800171,30.5942764282
2024-06-04,27.0697460175,118.6027374268,186.8061981201,33.0383491516,123.4417572021,30.5845661163
2024-06-05,27.2496433258,119.5809249878,187.5242919922,33.267780304,121.6308517456,31.0701885223
2024-06-06,27.5147533417,120.9174499512,189.4359283447,33.4589729309,120.575302124,31.2741508484
2024-06-07,27.6283721924,121.595413208,190.4548187256,33.6788482666,121.3500137329,31.5072479248
2024-06-11,27.3727302551,120.994934082,188.0968017578,33.3346977234,119.0258636475,31.4586868286
2024-06-12,27.2496433258,120.191078186,186.8547210693,33.2104225159,117.2149581909,31.5460987091
2024-06-13,27.2401752472,121.5276184082,185.7582092285,33.4685325623,116.8082275391,31.5655250549
2024-06-14,27.2212371826,121.3629608154,185.0886535645,33.4780960083,116.4014968872,31.6529388428
2024-06-17,27.2685775757,121.5372924805,184.9722137451,33.7075233459,114.4259719849,31.9054584503
2024-06-18,27.6851825714,123.9488677979,189.8628845215,34.4149475098,115.4912109375,32.0997085571
2024-06-19,27.581029892,122.9416275024,191.9297790527,34.5774612427,115.4427871704,32.1385612488
2024-06-20,27.6378421783,123.7261047363,190.6780090332,34.5965805054,115.8882446289,32.0511512756
2024-06-21,27.4011363983,123.6583099365,193.133026123,34.6156997681,116.4499206543,32.6630363464
2024-06-24,27.1265544891,122.8060302734,193.3659210205,34.3767089844,115.2297363281,32.4687843323
2024-06-25,27.2875156403,124.5783920288,197.8878479004,35.0745658875,117.6119995117,33.0126838684
2024-06-26,26.9371910095,122.902885437,197.6937866211,34.6921806335,117.1471710205,32.9544067383
2024-06-27,26.785697937,122.2249298096,197.7714080811,34.4436264038,117.6991577148,32.9058494568
2024-06-28,26.7383556366,123.367767334,198.6253356934,34.6348190308,115.2394256592,32.8184356689
2024-07-01,26.9371910095,122.2249298096,197.1406707764,34.4818649292,116.8566436768,32.6047592163
2024-07-02,26.7572937012,121.7019424438,197.179473877,34.1185951233,115.8495101929,32.3425216675
2024-07-03,26.6531429291,121.4307556152,197.577331543,33.8891639709,117.2827453613,32.459072113
2024-07-04,26.9939994812,123.832649231,198.9261474609,34.1950759888,120.342880249,32.633895874
2024-07-05,27.1265544891,123.0965805054,198.4409790039,33.7744445801,118.9871292114,32.8184356689
2024-07-08,27.1833648682,122.4864273071,198.3342285156,33.7744445801,116.1109848022,32.7698745728
2024-07-09,27.7325248718,124.636505127,196.8107452393,34.2619934082,116.7888565063,32.9641189575
2024-07-10,28.1207237244,124.4912261963,197.0145263672,34.2428741455,115.5977325439,33.0126838684
2024-07-11,27.7798652649,125.8277511597,196.8689727783,34.6061439514,115.8398361206,33.3137702942
2024-07-12,28.0260410309,127.5129470825,197.373550415,35.3231201172,116.0431976318,33.1875076294
2024-07-15,28.2438106537,128.5105133057,198.2857055664,35.6099090576,116.0528717041,33.3623313904
2024-07-16,28.1964683533,128.2683868408,198.6156158447,35.7341880798,113.1186294556,33.5468673706
2024-07-17,28.3763637543,129.2949981689,203.4966125488,36.1070137024,112.7796859741,33.9936447144
2024-07-18,28.4615783691,128.4814605713,203.5063171387,36.0305366516,112.2761230469,34.1393318176
2024-07-19,28.1301898956,127.4839096069,203.836227417,35.600353241,110.3877410889,34.0519180298
